id,category,country,segment_name,hit,provider_name,provider_id,name_processed
10187418,Finanzstatus,germany,AdColony_Adsquare_DE_HighIncomeEarners (adsquare),income,Adsquare (Data Provider),2711,adcolony_adsquare_de_highincomeearners
24952561,Finanzstatus,germany,adsquare Data Alliance > DE > Black Friday 2020 Audiences > Black Friday 2020 - Luxury Shoppers (adsquare),luxury,Adsquare (Data Provider),2711,adsquare data alliance > de > black friday 2020 audiences > black friday 2020 - luxury shoppers
24958146,Finanzstatus,germany,Adsquare Data Alliance > DE > COVID-19 Audiences (Corona Pandemic) > COVID-19 Personal Finance  > Credit Loan Seekers (adsquare),credit ?(level|score|crunched)?,Adsquare (Data Provider),2711,adsquare data alliance > de > covid-19 audiences (corona pandemic) > covid-19 personal finance  > credit loan seekers
13226606,Finanzstatus,germany,adsquare Data Alliance > DE > Demographics > Education > No Qualification (adsquare),demograph,Adsquare (Data Provider),2711,adsquare data alliance > de > demographics > education > no qualification
24967429,Finanzstatus,germany,Adsquare Data Alliance > DE > Demographics > Employment Status  > Job Seeking (adsquare),demograph,Adsquare (Data Provider),2711,adsquare data alliance > de > demographics > employment status > job seeking
13226641,Finanzstatus,germany,Adsquare Data Alliance > DE > Demographics > Income > High Income (adsquare),income,Adsquare (Data Provider),2711,adsquare data alliance > de > demographics > income > high income
13226621,Finanzstatus,germany,Adsquare Data Alliance > DE > Demographics > Income > Low Income (adsquare),income,Adsquare (Data Provider),2711,adsquare data alliance > de > demographics > income > low income
13226624,Finanzstatus,germany,Adsquare Data Alliance > DE > Demographics > Income > Middle Income (adsquare),income,Adsquare (Data Provider),2711,adsquare data alliance > de > demographics > income > middle income
13226631,Finanzstatus,germany,Adsquare Data Alliance > DE > Demographics > Income > Upper-Middle Income (adsquare),income,Adsquare (Data Provider),2711,adsquare data alliance > de > demographics > income > upper-middle income
24968029,Finanzstatus,germany,Adsquare Data Alliance > DE > Demographics > Income > Very Low Income (adsquare),income,Adsquare (Data Provider),2711,adsquare data alliance > de > demographics > income > very low income
13225898,Finanzstatus,germany,Adsquare Data Alliance > DE > Interests > Style and Fashion > Jewellery and Luxury Watch Buyers (adsquare),luxury,Adsquare (Data Provider),2711,adsquare data alliance > de > interests > style and fashion > jewellery and luxury watch buyers
13225908,Finanzstatus,germany,Adsquare Data Alliance > DE > Interests > Style and Fashion > Luxury Shoppers (adsquare),luxury,Adsquare (Data Provider),2711,adsquare data alliance > de > interests > style and fashion > luxury shoppers
13715189,Finanzstatus,germany,AZ Direct > DE > AZ Target Groups > Finance > Installment credit (adsquare),credit ?(level|score|crunched)?,Adsquare (Data Provider),2711,az direct > de > az target groups > finance > installment credit
13714479,Finanzstatus,germany,AZ Direct > DE > AZ Target Groups > Insurance > Job starter (adsquare),insurance,Adsquare (Data Provider),2711,az direct > de > az target groups > insurance > job starter
13714423,Finanzstatus,germany,AZ Direct > DE > AZ Target Groups > Insurance > Social security-oriented people (adsquare),insurance,Adsquare (Data Provider),2711,az direct > de > az target groups > insurance > social security-oriented people
13713939,Finanzstatus,germany,AZ Direct > DE > Demographic > Estimated Household Income > high (adsquare),income,Adsquare (Data Provider),2711,az direct > de > demographic > estimated household income > high
13714314,Finanzstatus,germany,AZ Direct > DE > Demographic > Estimated Household Income > low (adsquare),income,Adsquare (Data Provider),2711,az direct > de > demographic > estimated household income > low
13714642,Finanzstatus,germany,AZ Direct > DE > Demographic > Estimated Household Income > medium (adsquare),income,Adsquare (Data Provider),2711,az direct > de > demographic > estimated household income > medium
13713907,Finanzstatus,germany,"AZ Direct > DE > Demographic > Lifestage > couples, high income (adsquare)",income,Adsquare (Data Provider),2711,"az direct > de > demographic > lifestage > couples, high income"
13713903,Finanzstatus,germany,"AZ Direct > DE > Demographic > Lifestage > couples, low to average income (adsquare)",income,Adsquare (Data Provider),2711,"az direct > de > demographic > lifestage > couples, low to average income"
