id,category,country,segment_name,hit,provider_name,provider_id,name_processed
18338174,Finanzstatus,austria,Semasio - AT: Classic Extended Audience - Automotive - Interest in Luxury Cars & Collectors,luxury,Semasio GmbH (Data Provider),2942,semasio - at: classic extended audience - automotive - interest in luxury cars & collectors
19489293,Finanzstatus,austria,zeotap > Austria > Purchase Intent > Fashion & Beauty > Luxury,luxury,ZeoTap,7733,zeotap > austria > purchase intent > fashion & beauty > luxury
11156742,Finanzstatus,denmark,Branded Data > Nordic Data Resources > Denmark > Economy > Household Income (BlueKai),income,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > denmark > economy > household income
15102661,Finanzstatus,denmark,Branded Data > Nordic Data Resources > Denmark > Economy > Household Income > 300-699.999 DKK (Power Reach) (BlueKai),income,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > denmark > economy > household income > 300-699.999 dkk (power reach)
11157242,Finanzstatus,denmark,Branded Data > Nordic Data Resources > Denmark > Economy > Household Income > 300-699.999 DKK (Super Target) (BlueKai),income,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > denmark > economy > household income > 300-699.999 dkk (super target)
15101406,Finanzstatus,denmark,Branded Data > Nordic Data Resources > Denmark > Economy > Household Income > 700-999.999 DKK (Power Reach) (BlueKai),income,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > denmark > economy > household income > 700-999.999 dkk (power reach)
11153573,Finanzstatus,denmark,Branded Data > Nordic Data Resources > Denmark > Economy > Household Income > 700-999.999 DKK (Super Target) (BlueKai),income,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > denmark > economy > household income > 700-999.999 dkk (super target)
11153106,Finanzstatus,denmark,Branded Data > Nordic Data Resources > Denmark > Economy > Household Income > Elite (BlueKai),income,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > denmark > economy > household income > elite
11154469,Finanzstatus,denmark,Branded Data > Nordic Data Resources > Denmark > Economy > Household Income > High (BlueKai),income,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > denmark > economy > household income > high
15101320,Finanzstatus,denmark,Branded Data > Nordic Data Resources > Denmark > Economy > Household Income > Less than 300.000 DKK (Power Reach) (BlueKai),income,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > denmark > economy > household income > less than 300.000 dkk (power reach)
11156104,Finanzstatus,denmark,Branded Data > Nordic Data Resources > Denmark > Economy > Household Income > Less than 300.000 DKK (Super Target) (BlueKai),income,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > denmark > economy > household income > less than 300.000 dkk (super target)
11153682,Finanzstatus,denmark,Branded Data > Nordic Data Resources > Denmark > Economy > Household Income > Low (BlueKai),income,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > denmark > economy > household income > low
11154020,Finanzstatus,denmark,Branded Data > Nordic Data Resources > Denmark > Economy > Household Income > Medium (BlueKai),income,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > denmark > economy > household income > medium
15101308,Finanzstatus,denmark,Branded Data > Nordic Data Resources > Denmark > Economy > Household Income > Over 1 Million DKK (Power Reach) (BlueKai),income,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > denmark > economy > household income > over 1 million dkk (power reach)
11156575,Finanzstatus,denmark,Branded Data > Nordic Data Resources > Denmark > Economy > Household Income > Over 1 Million DKK (Super Target) (BlueKai),income,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > denmark > economy > household income > over 1 million dkk (super target)
